TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday
14853303,3/27/2023 9:45:00 AM,P,0.00,3960.00,3915.00,45.00,2.40,P100,,,3/27/2023 10:30:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
14868711,3/27/2023 10:00:00 AM,C,0.00,4025.00,4070.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,26
14869499,3/27/2023 10:15:00 AM,C,0.00,4020.00,4065.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14870231,3/27/2023 10:30:00 AM,C,0.00,4015.00,4060.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14870807,3/27/2023 10:45:00 AM,C,0.00,4010.00,4055.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14871499,3/27/2023 11:00:00 AM,C,0.00,4010.00,4055.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14872291,3/27/2023 11:15:00 AM,C,0.00,4005.00,4050.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14857503,3/27/2023 11:30:00 AM,P,0.00,3950.00,3905.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14873759,3/27/2023 11:45:00 AM,C,0.00,4005.00,4050.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14874515,3/27/2023 12:00:00 PM,C,0.00,3995.00,4040.00,45.00,2.95,P100,,,3/27/2023 3:01:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
14875203,3/27/2023 12:15:00 PM,C,0.00,3995.00,4040.00,45.00,2.95,P100,,,3/27/2023 3:01:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
14859331,3/27/2023 12:30:00 PM,P,0.00,3960.00,3915.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
14876535,3/27/2023 12:45:00 PM,C,0.00,3995.00,4040.00,45.00,2.85,P100,,,3/27/2023 3:01:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
14877163,3/27/2023 1:00:00 PM,C,0.00,3995.00,4040.00,45.00,2.95,P100,,,3/27/2023 3:01:00 PM,1x,5.90,False,Stop Loss,-2.95,-3.15,3.30,0.20,1.1,0
14877723,3/27/2023 1:15:00 PM,C,0.00,3995.00,4040.00,45.00,2.45,P100,,,3/27/2023 2:37:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
14860911,3/27/2023 1:30:00 PM,P,0.00,3970.00,3925.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14861271,3/27/2023 1:45:00 PM,P,0.00,3975.00,3930.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14879059,3/27/2023 2:00:00 PM,C,0.00,3995.00,4040.00,45.00,2.45,P100,,,3/27/2023 2:37:00 PM,1x,4.90,False,Stop Loss,-2.45,-2.65,3.30,0.20,1.1,0
14861991,3/27/2023 2:15:00 PM,P,0.00,3975.00,3930.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
14862827,3/27/2023 2:30:00 PM,P,0.00,3980.00,3935.00,45.00,3.05,P100,,,3/27/2023 3:59:00 PM,1x,6.10,False,Stop Loss,-3.05,-3.25,3.30,0.20,1.1,0
14863619,3/27/2023 2:45:00 PM,P,0.00,3985.00,3940.00,45.00,2.80,P100,,,3/27/2023 3:50:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
14864307,3/27/2023 3:00:00 PM,P,0.00,3990.00,3945.00,45.00,2.85,P100,,,3/27/2023 3:20:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
14881055,3/27/2023 3:15:00 PM,C,0.00,3995.00,4040.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
14865691,3/27/2023 3:30:00 PM,P,0.00,3990.00,3945.00,45.00,2.80,P100,,,3/27/2023 3:36:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
14882131,3/27/2023 3:45:00 PM,C,0.00,3985.00,4030.00,45.00,3.20,P100,,,,1x,,True,Expiration,3.20,3.15,1.65,0.05,0,0
14631223,3/28/2023 9:33:00 AM,C,0.00,3995.00,4040.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,26
14631667,3/28/2023 9:45:00 AM,C,0.00,3995.00,4040.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
14632083,3/28/2023 10:00:00 AM,C,0.00,3995.00,4040.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14622563,3/28/2023 10:15:00 AM,P,0.00,3950.00,3905.00,45.00,2.85,P100,,,3/28/2023 10:33:00 AM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,26
14632907,3/28/2023 10:30:00 AM,C,0.00,3995.00,4040.00,45.00,2.85,P100,,,,1x,,True,Expiration,2.85,2.80,1.65,0.05,0,0
14633303,3/28/2023 10:45:00 AM,C,0.00,3985.00,4030.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14633719,3/28/2023 11:00:00 AM,C,0.00,3985.00,4030.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
14624431,3/28/2023 11:15:00 AM,P,0.00,3945.00,3900.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14624875,3/28/2023 11:30:00 AM,P,0.00,3950.00,3905.00,45.00,2.90,P100,,,3/28/2023 1:56:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
14625351,3/28/2023 11:45:00 AM,P,0.00,3950.00,3905.00,45.00,2.60,P100,,,3/28/2023 1:56:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
14625775,3/28/2023 12:00:00 PM,P,0.00,3955.00,3910.00,45.00,2.85,P100,,,3/28/2023 1:35:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
14635559,3/28/2023 12:15:00 PM,C,0.00,3985.00,4030.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
14635903,3/28/2023 12:30:00 PM,C,0.00,3980.00,4025.00,45.00,3.45,P100,,,,1x,,True,Expiration,3.45,3.40,1.65,0.05,0,0
14627047,3/28/2023 12:45:00 PM,P,0.00,3955.00,3910.00,45.00,2.90,P100,,,3/28/2023 1:35:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
14636515,3/28/2023 1:00:00 PM,C,0.00,3980.00,4025.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
14636807,3/28/2023 1:15:00 PM,C,0.00,3975.00,4020.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
14637095,3/28/2023 1:30:00 PM,C,0.00,3975.00,4020.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14637351,3/28/2023 1:45:00 PM,C,0.00,3970.00,4015.00,45.00,2.30,P100,,,,1x,,True,Expiration (ITM),0.82,0.62,3.30,0.20,0,0
14637611,3/28/2023 2:00:00 PM,C,0.00,3965.00,4010.00,45.00,2.40,P100,,,3/28/2023 3:01:00 PM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
14629307,3/28/2023 2:15:00 PM,P,0.00,3945.00,3900.00,45.00,2.80,P100,,,,1x,,True,Expiration,2.80,2.75,1.65,0.05,0,0
14629643,3/28/2023 2:30:00 PM,P,0.00,3950.00,3905.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
14629963,3/28/2023 2:45:00 PM,P,0.00,3955.00,3910.00,45.00,3.00,P100,,,,1x,,True,Expiration,3.00,2.95,1.65,0.05,0,0
14630211,3/28/2023 3:00:00 PM,P,0.00,3960.00,3915.00,45.00,3.50,P100,,,,1x,,True,Expiration,3.50,3.45,1.65,0.05,0,0
14630503,3/28/2023 3:15:00 PM,P,0.00,3960.00,3915.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14638951,3/28/2023 3:30:00 PM,C,0.00,3960.00,4005.00,45.00,3.80,P100,,,3/28/2023 3:50:00 PM,1x,7.60,False,Stop Loss,-3.80,-4.00,3.30,0.20,1.1,0
14630815,3/28/2023 3:45:00 PM,P,0.00,3965.00,3920.00,45.00,3.65,P100,,,,1x,,True,Expiration,3.65,3.60,1.65,0.05,0,0
14640243,3/29/2023 9:33:00 AM,P,0.00,3980.00,3935.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,26
14640835,3/29/2023 9:45:00 AM,P,0.00,3985.00,3940.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
14641535,3/29/2023 10:00:00 AM,P,0.00,3985.00,3940.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
14652495,3/29/2023 10:15:00 AM,C,0.00,4030.00,4075.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,26
14652843,3/29/2023 10:30:00 AM,C,0.00,4025.00,4070.00,45.00,3.40,P100,,,,1x,,True,Expiration (ITM),0.12,-0.08,3.30,0.20,0,0
14653099,3/29/2023 10:45:00 AM,C,0.00,4025.00,4080.00,55.00,2.30,P100,,,3/29/2023 3:17:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
14653395,3/29/2023 11:00:00 AM,C,0.00,4020.00,4065.00,45.00,2.65,P100,,,3/29/2023 1:17:00 PM,1x,5.30,False,Stop Loss,-2.65,-2.85,3.30,0.20,1.1,0
14644703,3/29/2023 11:15:00 AM,P,0.00,3985.00,3935.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14645175,3/29/2023 11:30:00 AM,P,0.00,3990.00,3945.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14645719,3/29/2023 11:45:00 AM,P,0.00,3990.00,3945.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14646159,3/29/2023 12:00:00 PM,P,0.00,4000.00,3955.00,45.00,2.90,P100,,,,1x,,True,Expiration,2.90,2.85,1.65,0.05,0,0
14646655,3/29/2023 12:15:00 PM,P,0.00,4000.00,3955.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
14647119,3/29/2023 12:30:00 PM,P,0.00,4000.00,3955.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14655307,3/29/2023 12:45:00 PM,C,0.00,4020.00,4065.00,45.00,3.55,P100,,,3/29/2023 3:16:00 PM,1x,7.10,False,Stop Loss,-3.55,-3.75,3.30,0.20,1.1,0
14655539,3/29/2023 1:00:00 PM,C,0.00,4020.00,4065.00,45.00,3.00,P100,,,3/29/2023 3:16:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
14648435,3/29/2023 1:15:00 PM,P,0.00,4005.00,3960.00,45.00,2.35,P100,,,3/29/2023 2:02:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
14648795,3/29/2023 1:30:00 PM,P,0.00,4010.00,3965.00,45.00,2.90,P100,,,3/29/2023 1:55:00 PM,1x,5.80,False,Stop Loss,-2.90,-3.10,3.30,0.20,1.1,0
14656267,3/29/2023 1:45:00 PM,C,0.00,4020.00,4065.00,45.00,2.80,P100,,,3/29/2023 3:16:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
14656515,3/29/2023 2:00:00 PM,C,0.00,4015.00,4060.00,45.00,3.45,P100,,,3/29/2023 2:53:00 PM,1x,6.90,False,Stop Loss,-3.45,-3.65,3.30,0.20,1.1,0
14649863,3/29/2023 2:15:00 PM,P,0.00,4005.00,3950.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14650107,3/29/2023 2:30:00 PM,P,0.00,4010.00,3965.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
14650351,3/29/2023 2:45:00 PM,P,0.00,4015.00,3970.00,45.00,3.35,P100,,,,1x,,True,Expiration,3.35,3.30,1.65,0.05,0,0
14650579,3/29/2023 3:00:00 PM,P,0.00,4020.00,3975.00,45.00,3.50,P100,,,,1x,,True,Expiration,3.50,3.45,1.65,0.05,0,0
14650819,3/29/2023 3:15:00 PM,P,0.00,4020.00,3975.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
14651047,3/29/2023 3:30:00 PM,P,0.00,4025.00,3980.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14651191,3/29/2023 3:45:00 PM,P,0.00,4030.00,3985.00,45.00,4.75,P100,,,,1x,,True,Expiration (ITM),3.03,2.83,3.30,0.20,0,0
14658875,3/30/2023 9:33:00 AM,P,0.00,4030.00,3985.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,25
14659427,3/30/2023 9:45:00 AM,P,0.00,4030.00,3985.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14660023,3/30/2023 10:00:00 AM,P,0.00,4035.00,3990.00,45.00,2.50,P100,,,3/30/2023 10:12:00 AM,1x,5.00,False,Stop Loss,-2.50,-2.70,3.30,0.20,1.1,0
14670819,3/30/2023 10:15:00 AM,C,0.00,4060.00,4105.00,45.00,2.70,P100,,,3/30/2023 10:31:00 AM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,25
14661175,3/30/2023 10:30:00 AM,P,0.00,4035.00,3990.00,45.00,2.60,P100,,,3/30/2023 12:35:00 PM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
14661783,3/30/2023 10:45:00 AM,P,0.00,4035.00,3990.00,45.00,2.35,P100,,,3/30/2023 12:35:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
14671639,3/30/2023 11:00:00 AM,C,0.00,4060.00,4105.00,45.00,3.55,P100,,,,1x,,True,Expiration,3.55,3.50,1.65,0.05,0,0
14671875,3/30/2023 11:15:00 AM,C,0.00,4060.00,4105.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14672139,3/30/2023 11:30:00 AM,C,0.00,4060.00,4105.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
14664003,3/30/2023 11:45:00 AM,P,0.00,4035.00,3990.00,45.00,2.55,P100,,,3/30/2023 12:35:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
14672647,3/30/2023 12:00:00 PM,C,0.00,4055.00,4100.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14665043,3/30/2023 12:15:00 PM,P,0.00,4030.00,3985.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14673155,3/30/2023 12:30:00 PM,C,0.00,4050.00,4095.00,45.00,3.40,P100,,,,1x,,True,Expiration (ITM),2.45,2.25,3.30,0.20,0,0
14673403,3/30/2023 12:45:00 PM,C,0.00,4045.00,4090.00,45.00,3.20,P100,,,3/30/2023 2:36:00 PM,1x,6.40,False,Stop Loss,-3.20,-3.40,3.30,0.20,1.1,0
14666475,3/30/2023 1:00:00 PM,P,0.00,4030.00,3985.00,45.00,3.10,P100,,,,1x,,True,Expiration,3.10,3.05,1.65,0.05,0,0
14666907,3/30/2023 1:15:00 PM,P,0.00,4035.00,3990.00,45.00,3.30,P100,,,3/30/2023 1:42:00 PM,1x,6.60,False,Stop Loss,-3.30,-3.50,3.30,0.20,1.1,0
14674071,3/30/2023 1:30:00 PM,C,0.00,4045.00,4090.00,45.00,2.75,P100,,,3/30/2023 2:32:00 PM,1x,5.50,False,Stop Loss,-2.75,-2.95,3.30,0.20,1.1,0
14674327,3/30/2023 1:45:00 PM,C,0.00,4040.00,4085.00,45.00,3.25,P100,,,3/30/2023 2:21:00 PM,1x,6.50,False,Stop Loss,-3.25,-3.45,3.30,0.20,1.1,0
14668131,3/30/2023 2:00:00 PM,P,0.00,4030.00,3985.00,45.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
14668455,3/30/2023 2:15:00 PM,P,0.00,4035.00,3990.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
14668691,3/30/2023 2:30:00 PM,P,0.00,4045.00,4000.00,45.00,3.85,P100,,,,1x,,True,Expiration,3.85,3.80,1.65,0.05,0,0
14675115,3/30/2023 2:45:00 PM,C,0.00,4045.00,4090.00,45.00,3.95,P100,,,,1x,,False,Expiration (ITM),-2.00,-2.20,3.30,0.20,0.6,0
14669191,3/30/2023 3:00:00 PM,P,0.00,4045.00,4000.00,45.00,3.40,P100,,,,1x,,True,Expiration,3.40,3.35,1.65,0.05,0,0
14675483,3/30/2023 3:15:00 PM,C,0.00,4045.00,4090.00,45.00,4.00,P100,,,,1x,,False,Expiration (ITM),-1.95,-2.15,3.30,0.20,0.5,0
14669555,3/30/2023 3:30:00 PM,P,0.00,4050.00,4005.00,45.00,3.45,P100,,,,1x,,True,Expiration,3.45,3.40,1.65,0.05,0,0
14676871,3/31/2023 9:33:00 AM,P,0.00,4040.00,3985.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,26
14677515,3/31/2023 9:45:00 AM,P,0.00,4045.00,3995.00,50.00,2.35,P100,,,,1x,,True,Expiration,2.35,2.30,1.65,0.05,0,0
14678199,3/31/2023 10:00:00 AM,P,0.00,4045.00,3995.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14689499,3/31/2023 10:15:00 AM,C,0.00,4085.00,4130.00,45.00,2.70,P100,,,3/31/2023 11:18:00 AM,1x,5.40,False,Stop Loss,-2.70,-2.90,3.30,0.20,1.1,26
14679591,3/31/2023 10:30:00 AM,P,0.00,4050.00,4000.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14680199,3/31/2023 10:45:00 AM,P,0.00,4060.00,4015.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
14680783,3/31/2023 11:00:00 AM,P,0.00,4060.00,4010.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14681291,3/31/2023 11:15:00 AM,P,0.00,4065.00,4020.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,0
14681851,3/31/2023 11:30:00 AM,P,0.00,4065.00,4020.00,45.00,2.50,P100,,,,1x,,True,Expiration,2.50,2.45,1.65,0.05,0,0
14682387,3/31/2023 11:45:00 AM,P,0.00,4070.00,4025.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
14682915,3/31/2023 12:00:00 PM,P,0.00,4070.00,4025.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
14683375,3/31/2023 12:15:00 PM,P,0.00,4075.00,4030.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
14683875,3/31/2023 12:30:00 PM,P,0.00,4075.00,4030.00,45.00,2.75,P100,,,,1x,,True,Expiration,2.75,2.70,1.65,0.05,0,0
14692695,3/31/2023 12:45:00 PM,C,0.00,4100.00,4145.00,45.00,2.80,P100,,,3/31/2023 3:20:00 PM,1x,5.60,False,Stop Loss,-2.80,-3.00,3.30,0.20,1.1,0
14692999,3/31/2023 1:00:00 PM,C,0.00,4100.00,4145.00,45.00,2.55,P100,,,3/31/2023 3:20:00 PM,1x,5.10,False,Stop Loss,-2.55,-2.75,3.30,0.20,1.1,0
14693275,3/31/2023 1:15:00 PM,C,0.00,4100.00,4145.00,45.00,2.35,P100,,,3/31/2023 3:03:00 PM,1x,4.70,False,Stop Loss,-2.35,-2.55,3.30,0.20,1.1,0
14693579,3/31/2023 1:30:00 PM,C,0.00,4095.00,4140.00,45.00,3.15,P100,,,3/31/2023 3:02:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
14693879,3/31/2023 1:45:00 PM,C,0.00,4090.00,4135.00,45.00,3.80,P100,,,3/31/2023 3:01:00 PM,1x,7.60,False,Stop Loss,-3.80,-4.00,3.30,0.20,1.1,0
14686307,3/31/2023 2:00:00 PM,P,0.00,4075.00,4030.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14686623,3/31/2023 2:15:00 PM,P,0.00,4080.00,4035.00,45.00,2.70,P100,,,,1x,,True,Expiration,2.70,2.65,1.65,0.05,0,0
14694659,3/31/2023 2:30:00 PM,C,0.00,4095.00,4140.00,45.00,2.85,P100,,,3/31/2023 3:02:00 PM,1x,5.70,False,Stop Loss,-2.85,-3.05,3.30,0.20,1.1,0
14687151,3/31/2023 2:45:00 PM,P,0.00,4080.00,4035.00,45.00,2.55,P100,,,,1x,,True,Expiration,2.55,2.50,1.65,0.05,0,0
14687371,3/31/2023 3:00:00 PM,P,0.00,4085.00,4040.00,45.00,3.55,P100,,,,1x,,True,Expiration,3.55,3.50,1.65,0.05,0,0
14687599,3/31/2023 3:15:00 PM,P,0.00,4090.00,4045.00,45.00,3.15,P100,,,,1x,,True,Expiration,3.15,3.10,1.65,0.05,0,0
14687843,3/31/2023 3:30:00 PM,P,0.00,4100.00,4055.00,45.00,3.00,P100,,,3/31/2023 3:40:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
14695771,3/31/2023 3:45:00 PM,C,0.00,4100.00,4145.00,45.00,2.30,P100,,,3/31/2023 3:55:00 PM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
14696955,4/3/2023 9:33:00 AM,P,0.00,4080.00,4030.00,50.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,26
14697483,4/3/2023 9:45:00 AM,P,0.00,4085.00,4040.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
14698035,4/3/2023 10:00:00 AM,P,0.00,4090.00,4045.00,45.00,2.40,P100,,,4/3/2023 11:11:00 AM,1x,4.80,False,Stop Loss,-2.40,-2.60,3.30,0.20,1.1,0
14698627,4/3/2023 10:15:00 AM,P,0.00,4095.00,4040.00,55.00,2.30,P100,,,4/3/2023 10:58:00 AM,1x,4.60,False,Stop Loss,-2.30,-2.50,3.30,0.20,1.1,0
14699179,4/3/2023 10:30:00 AM,P,0.00,4105.00,4060.00,45.00,2.60,P100,,,4/3/2023 10:47:00 AM,1x,5.20,False,Stop Loss,-2.60,-2.80,3.30,0.20,1.1,0
14707419,4/3/2023 10:45:00 AM,C,0.00,4135.00,4180.00,45.00,2.65,P100,,,,1x,,True,Expiration,2.65,2.60,1.65,0.05,0,26
14707679,4/3/2023 11:00:00 AM,C,0.00,4120.00,4170.00,50.00,3.15,P100,,,4/3/2023 3:32:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
14707931,4/3/2023 11:15:00 AM,C,0.00,4115.00,4160.00,45.00,3.15,P100,,,4/3/2023 2:51:00 PM,1x,6.30,False,Stop Loss,-3.15,-3.35,3.30,0.20,1.1,0
14701207,4/3/2023 11:30:00 AM,P,0.00,4090.00,4045.00,45.00,2.95,P100,,,,1x,,True,Expiration,2.95,2.90,1.65,0.05,0,0
14708403,4/3/2023 11:45:00 AM,C,0.00,4115.00,4160.00,45.00,3.40,P100,,,4/3/2023 3:02:00 PM,1x,6.80,False,Stop Loss,-3.40,-3.60,3.30,0.20,1.1,0
14702087,4/3/2023 12:00:00 PM,P,0.00,4095.00,4040.00,55.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14702427,4/3/2023 12:15:00 PM,P,0.00,4100.00,4055.00,45.00,2.40,P100,,,,1x,,True,Expiration,2.40,2.35,1.65,0.05,0,0
14702763,4/3/2023 12:30:00 PM,P,0.00,4100.00,4055.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14709255,4/3/2023 12:45:00 PM,C,0.00,4115.00,4160.00,45.00,3.50,P100,,,4/3/2023 3:02:00 PM,1x,7.00,False,Stop Loss,-3.50,-3.70,3.30,0.20,1.1,0
14709439,4/3/2023 1:00:00 PM,C,0.00,4115.00,4160.00,45.00,3.00,P100,,,4/3/2023 2:51:00 PM,1x,6.00,False,Stop Loss,-3.00,-3.20,3.30,0.20,1.1,0
14703719,4/3/2023 1:15:00 PM,P,0.00,4105.00,4060.00,45.00,3.65,P100,,,,1x,,True,Expiration,3.65,3.60,1.65,0.05,0,0
14709827,4/3/2023 1:30:00 PM,C,0.00,4110.00,4160.00,50.00,3.90,P100,,,4/3/2023 2:38:00 PM,1x,7.80,False,Stop Loss,-3.90,-4.10,3.30,0.20,1.1,0
14710003,4/3/2023 1:45:00 PM,C,0.00,4110.00,4160.00,50.00,3.75,P100,,,4/3/2023 2:36:00 PM,1x,7.50,False,Stop Loss,-3.75,-3.95,3.30,0.20,1.1,0
14704679,4/3/2023 2:00:00 PM,P,0.00,4100.00,4055.00,45.00,2.45,P100,,,,1x,,True,Expiration,2.45,2.40,1.65,0.05,0,0
14704911,4/3/2023 2:15:00 PM,P,0.00,4105.00,4060.00,45.00,3.05,P100,,,,1x,,True,Expiration,3.05,3.00,1.65,0.05,0,0
14705127,4/3/2023 2:30:00 PM,P,0.00,4110.00,4065.00,45.00,4.05,P100,,,,1x,,True,Expiration,4.05,4.00,1.65,0.05,0,0
14705411,4/3/2023 2:45:00 PM,P,0.00,4110.00,4065.00,45.00,2.30,P100,,,,1x,,True,Expiration,2.30,2.25,1.65,0.05,0,0
14705635,4/3/2023 3:00:00 PM,P,0.00,4115.00,4070.00,45.00,2.60,P100,,,,1x,,True,Expiration,2.60,2.55,1.65,0.05,0,0
14705811,4/3/2023 3:15:00 PM,P,0.00,4120.00,4075.00,45.00,3.45,P100,,,,1x,,True,Expiration,3.45,3.40,1.65,0.05,0,0
14705999,4/3/2023 3:30:00 PM,P,0.00,4125.00,4080.00,45.00,3.85,P100,,,,1x,,True,Expiration (ITM),2.78,2.58,3.30,0.20,0,0
14706179,4/3/2023 3:45:00 PM,P,0.00,4125.00,4080.00,45.00,2.85,P100,,,,1x,,True,Expiration (ITM),1.78,1.58,3.30,0.20,0,0
